,structure,lengths,num_layers,R_900nm,R_910nm,R_920nm,R_930nm,R_940nm,R_950nm,R_960nm,R_970nm,R_980nm,R_990nm,R_1000nm,R_1010nm,R_1020nm,R_1030nm,R_1040nm,R_1050nm,R_1060nm,R_1070nm,R_1080nm,R_1090nm,R_1100nm,R_1110nm,R_1120nm,R_1130nm,R_1140nm,R_1150nm,R_1160nm,R_1170nm,R_1180nm,R_1190nm,R_1200nm,R_1210nm,R_1220nm,R_1230nm,R_1240nm,R_1250nm,R_1260nm,R_1270nm,R_1280nm,R_1290nm,R_1300nm,R_1310nm,R_1320nm,R_1330nm,R_1340nm,R_1350nm,R_1360nm,R_1370nm,R_1380nm,R_1390nm,R_1400nm,R_1410nm,R_1420nm,R_1430nm,R_1440nm,R_1450nm,R_1460nm,R_1470nm,R_1480nm,R_1490nm,R_1500nm,R_1510nm,R_1520nm,R_1530nm,R_1540nm,R_1550nm,R_1560nm,R_1570nm,R_1580nm,R_1590nm,R_1600nm,R_1610nm,R_1620nm,R_1630nm,R_1640nm,R_1650nm,R_1660nm,R_1670nm,R_1680nm,R_1690nm,R_1700nm,T_900nm,T_910nm,T_920nm,T_930nm,T_940nm,T_950nm,T_960nm,T_970nm,T_980nm,T_990nm,T_1000nm,T_1010nm,T_1020nm,T_1030nm,T_1040nm,T_1050nm,T_1060nm,T_1070nm,T_1080nm,T_1090nm,T_1100nm,T_1110nm,T_1120nm,T_1130nm,T_1140nm,T_1150nm,T_1160nm,T_1170nm,T_1180nm,T_1190nm,T_1200nm,T_1210nm,T_1220nm,T_1230nm,T_1240nm,T_1250nm,T_1260nm,T_1270nm,T_1280nm,T_1290nm,T_1300nm,T_1310nm,T_1320nm,T_1330nm,T_1340nm,T_1350nm,T_1360nm,T_1370nm,T_1380nm,T_1390nm,T_1400nm,T_1410nm,T_1420nm,T_1430nm,T_1440nm,T_1450nm,T_1460nm,T_1470nm,T_1480nm,T_1490nm,T_1500nm,T_1510nm,T_1520nm,T_1530nm,T_1540nm,T_1550nm,T_1560nm,T_1570nm,T_1580nm,T_1590nm,T_1600nm,T_1610nm,T_1620nm,T_1630nm,T_1640nm,T_1650nm,T_1660nm,T_1670nm,T_1680nm,T_1690nm,T_1700nm
701,"['pc_205', 'pvc_15', 'pvc_90']",3,3,0.00897972319243,0.00618516484686,0.00396784562125,0.0023061422445,0.00116131913885,0.000528029232914,0.000371701716197,0.000667519424278,0.00139215154595,0.00248491335339,0.00394766694244,0.00573447218655,0.00780410056088,0.0104516074686,0.0130591389426,0.015870040425,0.0189577923102,0.0221030612799,0.025316454786,0.0287250787349,0.0322886451317,0.0357868904725,0.0394592196281,0.0432133425246,0.0469594810866,0.0507545020107,0.0543438840164,0.0580153469322,0.0616856677661,0.0654173407648,0.0690532298145,0.0726254369001,0.0762582773376,0.0796246137218,0.083046534407,0.0864264716197,0.0897068311178,0.0929234185402,0.0960882924917,0.09914970016,0.102209187157,0.105059137334,0.107885085574,0.110668555929,0.113402367455,0.115828199007,0.118407588797,0.120957944608,0.123332784577,0.125599014215,0.127855644845,0.129976178473,0.132137763855,0.134069435245,0.136086010103,0.138012048482,0.139723888125,0.141548690506,0.143242685921,0.144734214861,0.146325377134,0.147682927263,0.149114668091,0.150573984659,0.151825033706,0.153114410712,0.154236771505,0.155378503544,0.156428107532,0.157217578105,0.158585484436,0.159261719222,0.160251385867,0.161272640974,0.161921209023,0.162279670043,0.163115591095,0.163642187695,0.164632621067,0.165424154667,0.165826314396,0.991017436485,0.993811412077,0.996028966288,0.997691938644,0.99883676404,0.999470416674,0.999625977222,0.999330178419,0.998605788347,0.997513414049,0.996050790076,0.994263002696,0.992193673562,0.989546076092,0.986938636656,0.98412776982,0.981040272887,0.977895035801,0.974681839843,0.971273043028,0.967709279975,0.964210010054,0.960535340246,0.956774658947,0.953027082125,0.949236182825,0.945646636892,0.941970369256,0.938298311158,0.934563352144,0.930933053462,0.927365756495,0.923736173546,0.920371511297,0.916950340259,0.913570861869,0.910290888261,0.907074759897,0.903909596651,0.900848093419,0.897788671676,0.894938483602,0.892112355612,0.889328639958,0.886594373411,0.884166939405,0.881584662013,0.879032537033,0.876652969385,0.874385847311,0.872127547632,0.870006970435,0.867846794136,0.86591530405,0.8639027113,0.861978135688,0.860267280332,0.858442981097,0.856752813328,0.855259287978,0.853669324928,0.852312351992,0.85088086673,0.84942188511,0.84817115779,0.846881484278,0.845759267293,0.844617523335,0.843567378546,0.842777237541,0.84140794918,0.840729482677,0.839734061752,0.838707540938,0.838048171329,0.837667317729,0.836790935127,0.836225624787,0.835283783825,0.834478113745,0.834061096636
702,"['pet_180', 'pe_60', 'pet_220', 'Glass_Substrate_75', 'pet_90', 'pc_50', 'pvc_85', 'pe_200', 'pet_50', 'pvc_225', 'pet_100', 'pet_90', 'pc_250', 'pet_165']",14,14,0.272733616597,0.220062185825,0.162970533691,0.109747708583,0.0678925411671,0.044316954769,0.0404218513622,0.0529542627855,0.0760325045302,0.103071046223,0.128937206234,0.150300633943,0.165322827825,0.172093323778,0.171909232452,0.165199272747,0.151986955611,0.13489854758,0.114971443012,0.093539102717,0.0719045922701,0.0526662674729,0.0373193900148,0.0264424616754,0.0206011549868,0.0198603681742,0.0232059350755,0.0295638263469,0.0377614814198,0.0470356962991,0.0558455179174,0.0632273007161,0.0692205851619,0.0729372718542,0.0741451607805,0.0724792981858,0.06949214889,0.0639747579397,0.0564791959435,0.0474722105429,0.0392259717371,0.0294729937163,0.0206547611293,0.0128554951773,0.00660345671788,0.00245905118403,0.000336657203578,0.00111926722615,0.00457129961802,0.0105205205164,0.0196163768866,0.0300294203676,0.0422368316565,0.0560565945428,0.0700186167986,0.0855721157373,0.1009426861,0.115100445611,0.128467086301,0.140982395074,0.153208301783,0.164528101826,0.173119222614,0.18062130355,0.187387870226,0.192549921872,0.195985868538,0.197785878559,0.198489282427,0.196913206791,0.195417492132,0.191911798104,0.18761000443,0.181412768817,0.174430281088,0.166702517233,0.158023906474,0.148739159774,0.138994499118,0.130239389615,0.117790814933,0.689498784423,0.740315361496,0.794617257817,0.844542599516,0.883097788767,0.904013445043,0.90633278788,0.893288536301,0.870757162859,0.844961307387,0.820762301601,0.801381097752,0.788292341985,0.783465998078,0.785373588483,0.793620897498,0.808261129099,0.826591505382,0.847620859397,0.870084519222,0.892664777403,0.912753710394,0.928948639685,0.940604122828,0.947254004035,0.948778106424,0.94614855926,0.940435505875,0.932838086684,0.924142532668,0.9158501362,0.908885575288,0.903227642605,0.899788138739,0.898776115279,0.900521842574,0.903568540564,0.909064993342,0.916461838986,0.925320345509,0.933438810798,0.942968711238,0.951593287653,0.959180073794,0.965233834732,0.969191029382,0.971164064352,0.970295621165,0.966750258197,0.960806715236,0.95177435545,0.941445687292,0.929417138908,0.915797335654,0.902102325676,0.886824567565,0.871740219745,0.857887173129,0.844837663719,0.832621532133,0.820726403797,0.809735635839,0.801455193393,0.794272536734,0.787792960905,0.782930573924,0.779768253533,0.77826035533,0.777823343861,0.779685374481,0.781444148469,0.78519226339,0.78973455468,0.796181215292,0.803312881348,0.811045337315,0.819639155174,0.829419233908,0.839656616563,0.848750730516,0.861063473573
703,"['pvc_70', 'pc_155']",2,2,0.0832854019926,0.0880182420629,0.0926266234102,0.0970900289917,0.101416150771,0.105591473915,0.109605244831,0.113478870188,0.117197689927,0.120743192225,0.124172488479,0.127443585477,0.130569696615,0.133306537158,0.136068098658,0.138829446054,0.141316756156,0.143705779309,0.146113671368,0.148252152774,0.150335425506,0.152217169548,0.153989895183,0.155603833954,0.157263891549,0.158726902171,0.160110759577,0.161493019598,0.162825073108,0.163909979609,0.164993998269,0.165926992269,0.166965935257,0.167618782572,0.168447422783,0.169161371165,0.169843379161,0.170547036534,0.170937332675,0.171275218084,0.171693761893,0.171867919341,0.172057677878,0.172311850817,0.172559664309,0.172361525762,0.172657400047,0.172978597685,0.172882408389,0.172717129894,0.17283392745,0.172629935984,0.172648002975,0.172404186603,0.172282264849,0.17209868482,0.171736354992,0.171637400336,0.171456784835,0.170876554002,0.170594739871,0.170103173732,0.169664056389,0.169294978258,0.168893579956,0.168591671648,0.168017628617,0.167510311534,0.16699385694,0.166061094894,0.166143627939,0.165216378421,0.164818854375,0.164445947727,0.163714700375,0.162662430428,0.162150076599,0.161378203798,0.161170330994,0.160896597708,0.160076979421,0.916712988344,0.911979853347,0.907371597079,0.90290884641,0.898582672953,0.894407468437,0.890393442083,0.886519786257,0.882801065585,0.879255769974,0.875826492471,0.872554956235,0.869429257422,0.866692344033,0.86393080625,0.861169412651,0.858682288098,0.856293218473,0.853885441445,0.851746804416,0.849663292841,0.847780657829,0.846005906813,0.844386096878,0.842725041733,0.841266203858,0.839883755815,0.838499527352,0.837165804039,0.836078596652,0.834999988454,0.834069226766,0.833031485217,0.832379305943,0.831550942392,0.830837196609,0.83015544941,0.829451932861,0.82906146131,0.828723375738,0.828304848141,0.828130369602,0.827940349856,0.827685917272,0.827437639171,0.827634145347,0.827335459842,0.827013047195,0.827106456033,0.827271396125,0.827154090682,0.827358004057,0.827341903411,0.827585676757,0.827709578993,0.82789388405,0.828256649997,0.828355959282,0.828539922326,0.82911826232,0.829401116062,0.829893227965,0.830332622142,0.830702003931,0.831103493483,0.83140519197,0.831979266489,0.832486474825,0.833002298631,0.833934300466,0.833850142565,0.834774807445,0.835165574914,0.835532320015,0.836250688339,0.837276401675,0.837741507055,0.838468171691,0.838736550963,0.839001321965,0.839827851724
704,"['Glass_Substrate_100', 'abs_35', 'pvc_35', 'pc_175', 'pvc_200']",5,5,0.160676476253,0.161539040795,0.161616248077,0.161006850501,0.15964363346,0.157686185977,0.15522424148,0.152153533172,0.148547874924,0.144728580402,0.140413535646,0.135790410348,0.13095010933,0.12449255537,0.119156212319,0.113640426696,0.107666142612,0.101999622633,0.0965027983617,0.0907014954609,0.0847107521953,0.0792208045906,0.0734218287323,0.0675981341285,0.0620451032563,0.0565294490544,0.0517408643958,0.0469183474569,0.042271121566,0.0375726497532,0.0332875754643,0.0292596137965,0.0253671645693,0.0219761369993,0.0187590352886,0.0157584448526,0.013094921273,0.0107276410912,0.0085004549502,0.00658239892686,0.00492466362776,0.00356561086715,0.00244867340548,0.00159448082721,0.0009855831014,0.000589594122147,0.000435127639639,0.000491164384364,0.000765075775463,0.00123876867174,0.00184669824884,0.00268068742417,0.00367977325163,0.00477637614825,0.00612368638864,0.00761264867912,0.00912745374505,0.0107906165538,0.012484947754,0.0144412298533,0.0164435331986,0.0183868573945,0.0206305804581,0.023036274818,0.0251122615676,0.0272763717377,0.0296387347768,0.0321029300996,0.0344596303322,0.0370693595387,0.0394222819349,0.0419591470968,0.0444337977184,0.0471014593381,0.0494662508127,0.0517474602748,0.0544856230233,0.0568812245968,0.0596576686844,0.0618588065327,0.0643471367583,0.835606310663,0.834787142067,0.834728907656,0.835337462211,0.836675351882,0.838593077196,0.841001843972,0.844009106896,0.847539364398,0.85128058242,0.855515631755,0.860051560784,0.864806286816,0.871149714883,0.876396498852,0.881834019221,0.887725011742,0.893314391491,0.898750319177,0.904483895819,0.910413939621,0.915853350683,0.921600821208,0.927373974594,0.93289452433,0.938388529275,0.943157884524,0.947964372405,0.95261012527,0.957308551711,0.96161323226,0.965663529393,0.969593170027,0.973014967964,0.97627381086,0.97931632096,0.982031175844,0.984450726595,0.986737717362,0.988714885295,0.99043959513,0.991863507073,0.993056344193,0.99398564178,0.99467315619,0.995136098603,0.995368662379,0.995394209648,0.995198570747,0.994805345821,0.994278461992,0.993528259084,0.992615292582,0.991600296679,0.990348127459,0.988953228551,0.9875177007,0.985938944621,0.984329877302,0.982455353416,0.980533411847,0.978667502702,0.976503420417,0.974182925606,0.972176003978,0.970080053548,0.967789603859,0.965397551732,0.963107453335,0.960568524096,0.958277412886,0.955801292133,0.95338415461,0.950773941102,0.948457455157,0.946208927691,0.943494742429,0.941120110128,0.938438694003,0.936258584964,0.933739532831
705,"['pc_205', 'pc_135', 'pvc_50', 'abs_30', 'pet_40', 'Glass_Substrate_175', 'pe_130', 'pe_10', 'pet_60', 'pvc_195']",10,10,0.372045003631,0.356880803123,0.339020207367,0.318892868432,0.296729433789,0.273230317152,0.248984196692,0.224345968497,0.19996983653,0.176684212117,0.154864322834,0.134902014985,0.117245783784,0.100986597482,0.0883537861371,0.0785621932095,0.0708732602736,0.0654234321124,0.0619316180122,0.0599068186463,0.059155124696,0.0590117412186,0.0597180635907,0.0607146750541,0.0617540266918,0.0627009443243,0.0633394557814,0.0637659224065,0.0637516262867,0.0631108818978,0.0621046458158,0.0604133041683,0.0585005848458,0.0560680048915,0.053383978889,0.0502531469594,0.0471675018109,0.043990080954,0.0404151761697,0.036959548576,0.0338605340586,0.0309146929282,0.0283678122089,0.0263167522082,0.0247713626413,0.0238739971718,0.0235484263519,0.02391816238,0.0249620631495,0.0268021056416,0.0293186612497,0.0326738022085,0.0366590934453,0.0414511729219,0.0468508879446,0.052906006337,0.0596227854485,0.0666898233607,0.0742265341275,0.0824961291058,0.0908989804511,0.0996730258709,0.108693580205,0.117901187062,0.127048186998,0.136189735621,0.145608929513,0.154949317784,0.164181693019,0.173579637087,0.182257355318,0.191228360521,0.19979071827,0.208208213971,0.216417159479,0.224369814476,0.232010071656,0.239388800963,0.246535644765,0.253381661049,0.259963716103,0.594644030771,0.60954401926,0.627062876947,0.646798668683,0.668525879154,0.691588032764,0.715411477605,0.739674043042,0.763743260593,0.786790881006,0.808491714018,0.828454037443,0.846225317523,0.862734473403,0.875712330755,0.885957758023,0.894212235215,0.900261213446,0.904404995557,0.907132288149,0.908621395797,0.909455912519,0.909491442369,0.909203936724,0.908856086813,0.908598236826,0.908575147663,0.908729209393,0.909299354934,0.91049649322,0.912027728318,0.914197439777,0.916573901096,0.919436221749,0.92253982434,0.92605107164,0.929514939354,0.933049852725,0.93698150024,0.940781541783,0.944237880422,0.94750907192,0.950410180408,0.952800366199,0.954690913473,0.955925706927,0.95660168395,0.956586895608,0.955896427823,0.954434691442,0.952286836592,0.949312017297,0.945723379216,0.941316094762,0.936335455879,0.930686977487,0.924360390043,0.917688267147,0.910550276542,0.902680400824,0.894665383624,0.886273733349,0.87763876883,0.868816629618,0.86001545837,0.851221009139,0.842143574761,0.833146780088,0.824233600862,0.81516664673,0.806779170061,0.798100096072,0.789808666276,0.781653787185,0.77367553978,0.76590778319,0.75840231205,0.751227258395,0.74441393434,0.737761331951,0.731178746955
706,"['pvc_220', 'pe_235', 'abs_95', 'pe_165', 'pe_25', 'pet_115', 'pvc_5', 'pet_220', 'pet_250', 'pe_250', 'pet_45', 'pet_180', 'Glass_Substrate_155', 'pe_155']",14,14,0.0836497040305,0.064614616542,0.0840992220476,0.132488097522,0.193101278942,0.250657807988,0.29644610154,0.32710340748,0.341515006693,0.340165975475,0.323921416236,0.2938438067,0.252062848371,0.198589918354,0.144209553776,0.0942779039948,0.0559176588094,0.0365788442686,0.0383026085004,0.0591048075438,0.0937302745264,0.135379076029,0.17735048247,0.216057206136,0.249389623873,0.275198213589,0.293930502469,0.304981557653,0.308597981086,0.304829053745,0.294867500585,0.277621265706,0.255696685562,0.22954425674,0.199057072682,0.164777303316,0.132002992506,0.099485960003,0.0688820078378,0.0434327776648,0.0260632514576,0.0149792293899,0.0118022998415,0.0155583390074,0.0251606251189,0.0387933732117,0.0567100715048,0.075388125453,0.0944322691992,0.112604028404,0.130598163291,0.145294079673,0.157950082853,0.168426962636,0.175730899185,0.181158148188,0.183927386373,0.183871450932,0.181696804631,0.17694371715,0.170530852204,0.162535539522,0.152487337459,0.140731741803,0.129105708722,0.116915751229,0.103323380357,0.089806536106,0.0764675959076,0.062800394689,0.0513093222965,0.0402391918425,0.0304986828201,0.0216648817808,0.0144170390011,0.00891782257419,0.00510494855211,0.00277338222635,0.00192879895414,0.00250275776286,0.00423495110535,0.65429534095,0.672863524054,0.665320086608,0.637443293871,0.600388495895,0.564692574845,0.536612233988,0.518845249202,0.512419691926,0.517117705186,0.532549255773,0.55817580539,0.592324111498,0.635150605556,0.678407306799,0.718006550242,0.748729871678,0.764751785212,0.764711337535,0.750190202222,0.725287043673,0.695192098404,0.665155591735,0.637807434552,0.615015308026,0.598250332472,0.587247799128,0.582410383346,0.583748537889,0.591264059307,0.603826299922,0.622687514619,0.645233538483,0.671397122431,0.701240059206,0.734262635774,0.765671401053,0.796705601805,0.825920947422,0.850350717635,0.867354766278,0.878560930945,0.882645567359,0.880336553905,0.872716622196,0.861421991149,0.846293206147,0.830430315416,0.814153321605,0.798749506859,0.783479585431,0.771163319623,0.760770271684,0.752299480094,0.746793208359,0.74290856543,0.741443610411,0.742579808976,0.745663338481,0.751084041995,0.758007508157,0.766382500811,0.776652782884,0.788470613088,0.800109182162,0.812323474357,0.825735665532,0.839138978626,0.852290234588,0.865781412705,0.877195242386,0.888189839765,0.897925526185,0.906775777363,0.914043558585,0.919586142763,0.923414211537,0.926429616346,0.927910180388,0.927997726082,0.925386915049
707,['pe_200'],1,1,0.114193683666,0.117109417542,0.119874231941,0.12249161125,0.124965331996,0.12729707187,0.129492743217,0.131557363666,0.133497534183,0.135309579696,0.137006113185,0.138585797285,0.140058815375,0.141423308776,0.142689706224,0.143852770904,0.144928770371,0.145912611465,0.146807277606,0.14762352197,0.148361339624,0.149021313885,0.149612371613,0.150132055409,0.150586241161,0.150977874517,0.151309790667,0.151581948945,0.15180392806,0.151972700677,0.152093557408,0.152163117078,0.152189433439,0.152171465311,0.152117217011,0.152021658651,0.1518893675,0.151722146449,0.151521723023,0.151289752248,0.151027819469,0.150734864055,0.150417513839,0.1500720194,0.149702293342,0.149314226642,0.148902322704,0.148467339697,0.148015093168,0.147542317161,0.147056853565,0.146547953284,0.146030726498,0.145491920724,0.144946518286,0.144381243397,0.143808621086,0.143224722144,0.142625581549,0.142021251351,0.141407704834,0.140780893004,0.140150772034,0.139513236396,0.138866645407,0.138211259808,0.137552543462,0.136890637193,0.136221706877,0.135550447143,0.134873052558,0.134187427259,0.133503191325,0.13281608507,0.132126455943,0.131436637199,0.130740940783,0.130045673504,0.129349122095,0.12865156156,0.12791555699,0.847223905745,0.845086608068,0.84306969194,0.841171458975,0.839389822995,0.837724620204,0.836149611512,0.834705238612,0.833364193824,0.832109862745,0.830952760042,0.829895097126,0.828927925483,0.828053834882,0.827263520705,0.826542527088,0.825916358312,0.825350269801,0.824862125421,0.824442048941,0.824090513112,0.82378801952,0.823565216862,0.823386224507,0.823265077321,0.823199244308,0.823186278808,0.823207787811,0.823273654169,0.823405569523,0.82356148428,0.823763506423,0.823985753627,0.824266006543,0.824578308737,0.824909708339,0.825274060227,0.825669741776,0.826095194731,0.826548923032,0.827029490654,0.827520480537,0.828050702709,0.828588862248,0.829148776915,0.829724763054,0.830339490894,0.830957776737,0.831574182331,0.83222622673,0.832889123294,0.833556537158,0.83424760888,0.834941594596,0.835657511176,0.836374871391,0.837098226049,0.837831466278,0.838578522457,0.839329550156,0.840088534786,0.840859487919,0.841632644711,0.842412067487,0.843183178417,0.843978231103,0.844759480968,0.845559092252,0.846348675592,0.847155709702,0.84795197284,0.848755569791,0.849557025453,0.850360555172,0.851165829382,0.851986243582,0.852780366468,0.853589041889,0.854398285758,0.855207836787,0.855694630218
708,"['pvc_235', 'Glass_Substrate_165', 'abs_45']",3,3,0.154897867136,0.155391969727,0.15548577607,0.155221644548,0.154615063175,0.153716545349,0.152570621296,0.151167426319,0.149540001274,0.147801798617,0.145873962201,0.143828327859,0.141706954374,0.138925308327,0.136620421784,0.134254919052,0.131699501305,0.129321762511,0.127056525903,0.124664224562,0.122166260534,0.119984074427,0.117605549005,0.115182941695,0.112891667452,0.110570146468,0.108765933151,0.10685693028,0.105005404424,0.102974804964,0.101188104375,0.0995079035207,0.0977273871479,0.0963899970537,0.0949904589158,0.0935942895885,0.0923971561574,0.0913531355796,0.0901094360568,0.0890208510306,0.0879261436249,0.0870876276805,0.0862221104615,0.0854572617011,0.0847273600497,0.0842351281594,0.0838481031396,0.0834919619182,0.0828937771374,0.0823953739029,0.0823272874797,0.0819704269159,0.0817550800951,0.0817189544781,0.0814329026485,0.0811888583131,0.0812270721513,0.0812880543887,0.0815490731719,0.0813509971985,0.0813817934281,0.0816931218629,0.0815616494291,0.0812952870953,0.0818468977534,0.0823769137836,0.0825295522576,0.0826022245089,0.0829691126312,0.0827462015266,0.0834928183162,0.0835154504797,0.0839205039646,0.0839943069022,0.0845190510732,0.0850630267464,0.0849605293499,0.0854036893657,0.0853387263787,0.0864427296549,0.0865826072154,0.83454631288,0.834261729763,0.834369407613,0.834828010475,0.835612983214,0.836683760609,0.83799410464,0.839557716774,0.841333470319,0.843216487061,0.845291902689,0.847473181823,0.849727993169,0.852635252595,0.855061945684,0.857553899566,0.860232105001,0.862726001635,0.865113509821,0.867618434842,0.870226833364,0.872527066745,0.875013718328,0.877542622349,0.879939043362,0.882363983859,0.884271330486,0.886278672813,0.888234358214,0.890364126721,0.892252813951,0.894034731456,0.895919801858,0.897361068296,0.898861401166,0.900350488928,0.901646401193,0.902783362993,0.904122443109,0.905300669644,0.906483751632,0.907411079604,0.908369954221,0.909221542583,0.910037193461,0.910609400478,0.911081049742,0.91152003287,0.912194766736,0.912767632669,0.912915471429,0.913347028917,0.913636021068,0.913747018013,0.914110836854,0.914433821921,0.91446360868,0.914474194873,0.914286659824,0.914551880388,0.914584906609,0.914342512907,0.914534761447,0.914865869228,0.914376908901,0.913907730066,0.913814235806,0.913799572254,0.913490888764,0.913768982638,0.913080547022,0.913107684462,0.912757903567,0.912732696645,0.912262469691,0.911767103556,0.911913427939,0.911520030574,0.911625880857,0.91055301347,0.910351559232
709,"['Glass_Substrate_155', 'Glass_Substrate_150', 'pe_30', 'pvc_55', 'pvc_115']",5,5,0.123153146597,0.126213451234,0.129108893399,0.131864558937,0.134420186589,0.136841258056,0.139151592293,0.141275808109,0.143229646674,0.145167562991,0.146916878765,0.148558690794,0.150125169518,0.150794537856,0.152106450694,0.153298987894,0.154188406418,0.15522712425,0.156316128824,0.157140906737,0.157728071902,0.158580373178,0.159067126756,0.159370857918,0.159695861314,0.159845579855,0.160461682668,0.16080904633,0.161077544706,0.160988133136,0.161039048244,0.161065944308,0.160833734905,0.160976768172,0.160906657045,0.160699702452,0.160593867517,0.160533093948,0.160109460658,0.159741985963,0.15924410009,0.1589316173,0.158474282952,0.158025232308,0.15751201253,0.157178719235,0.156874277249,0.156514582381,0.155779277746,0.155076736453,0.154808094135,0.154119354306,0.153527542014,0.153081688877,0.152275475278,0.151460286034,0.150923571957,0.150362093126,0.149988336075,0.149025519549,0.148291503576,0.147849588671,0.146849597894,0.145659347223,0.145400859781,0.145086690505,0.144305872579,0.143409126137,0.1428353192,0.141558136394,0.141389714246,0.140368488293,0.139778523932,0.138795786039,0.138321220354,0.13785949754,0.136655908596,0.13606985167,0.134904305015,0.135054062044,0.134118077473,0.87221674709,0.869333875719,0.866605106956,0.864006310105,0.861596573686,0.859312488298,0.857126842062,0.85512253355,0.853280849649,0.851446845477,0.849794439137,0.848242658227,0.846761449209,0.84616474669,0.844928249491,0.843804561693,0.842979612581,0.842002232999,0.840972536415,0.840201793316,0.839664079846,0.838860096665,0.838417678649,0.838152805235,0.837864779464,0.837748706579,0.837167922242,0.836848257396,0.836610377532,0.836725774727,0.836701409507,0.836704771669,0.836961091088,0.836845432374,0.836939166471,0.837165738951,0.837291569229,0.837372730579,0.837811885336,0.838195528612,0.838707915932,0.839034853854,0.83950665077,0.839968254359,0.840493182394,0.840839583766,0.841158481135,0.841529664747,0.842268119549,0.842978825795,0.843258413028,0.843954825871,0.844556188034,0.845012260567,0.845831028326,0.84665431724,0.847201183213,0.847771784338,0.848157852607,0.849125132517,0.849867037851,0.85031898333,0.851324053838,0.852517957858,0.852786674208,0.853111501291,0.853897930359,0.854800966465,0.855381881331,0.856662147758,0.85684096254,0.857865704486,0.858462531967,0.859449074408,0.859931551488,0.860402494796,0.861604651131,0.862195649977,0.863360166196,0.863208107438,0.864063572308
710,"['pe_80', 'pvc_210', 'pc_155', 'pet_100', 'Glass_Substrate_110', 'abs_220', 'pet_5', 'pvc_145']",8,8,0.168947633196,0.16380858242,0.156562068344,0.14769491392,0.137844964546,0.127630904008,0.11764488267,0.10849024286,0.100648282202,0.094414253249,0.0901905971864,0.0880578815487,0.0879884026988,0.0907621954133,0.0945665478163,0.0999984727752,0.106815136158,0.114213237602,0.122002672831,0.130264231288,0.13859425186,0.146178111092,0.153703484799,0.160590737893,0.166436895234,0.171504172831,0.175346947015,0.178369834368,0.18032149528,0.181226924861,0.181223209946,0.179859713467,0.1779788553,0.175071749694,0.171371100247,0.1666047598,0.161633295383,0.15597020478,0.149233254665,0.142008127701,0.134975562248,0.127138629637,0.119286660097,0.11146617737,0.10367437545,0.0957680595401,0.088113271171,0.0810485289277,0.0739396739449,0.0672890357205,0.0612046832371,0.0556716766112,0.0509337708776,0.0466098595251,0.0432251097807,0.0404370613504,0.0382956184093,0.0371426764446,0.0366150568223,0.0367639146551,0.03776960323,0.0393193148015,0.041653819734,0.0447947327998,0.0481460894697,0.0519800836825,0.0565223206432,0.0614124702512,0.0667050216966,0.072488037562,0.0782293025582,0.0841819865476,0.0903456045617,0.0967747536696,0.103433478282,0.110089914178,0.116290442446,0.12288593301,0.128944085666,0.135323905369,0.141956096033,0.782149599622,0.787716086117,0.795181433438,0.804143045686,0.814022036416,0.824296861442,0.834429747621,0.84386732091,0.852139498844,0.858959558965,0.863985857563,0.867074155188,0.868232053721,0.866774890985,0.864233630108,0.860137440414,0.854693537127,0.848588804875,0.84205612295,0.834984342121,0.827763560138,0.821181069826,0.814564551879,0.808467548668,0.80329388133,0.798800695581,0.795431060421,0.792776641643,0.791111124448,0.790402684715,0.790549021166,0.791961503214,0.793849760975,0.796750208105,0.800387186859,0.805011505199,0.809871347933,0.815388938203,0.821948428739,0.828986768635,0.835857186057,0.843530586512,0.851265432776,0.858969225796,0.866671801177,0.874528101752,0.882177708422,0.889276406043,0.896426563763,0.903182361169,0.909439991185,0.915168197186,0.920165801815,0.924796375942,0.92854692004,0.931742164101,0.934316622608,0.935945656514,0.936995068123,0.937398522988,0.936963123254,0.93603483877,0.934315887764,0.931826734877,0.929114125482,0.925927727835,0.922050396824,0.917829803695,0.913199494483,0.908109615139,0.902983408452,0.897667795404,0.892113590595,0.886274907018,0.880196942933,0.874061490813,0.868276424565,0.862239235914,0.856785170316,0.850885936409,0.844464409915
