nm,n,k,wl
1955.0,2.230196,0.0,1.955
1960.0,2.230147,0.0,1.96
1965.0,2.230099,0.0,1.965
1970.0,2.23005,0.0,1.97
1975.0,2.230002,0.0,1.975
1980.0,2.229955,0.0,1.98
1985.0,2.229908,0.0,1.985
1990.0,2.229861,0.0,1.99
1995.0,2.229814,0.0,1.995
2000.0,2.229768,0.0,2.0
2005.0,2.229723,0.0,2.005
2009.9999999999998,2.229677,0.0,2.01
2015.0000000000002,2.229632,0.0,2.015
2020.0,2.229587,0.0,2.02
2025.0,2.229543,0.0,2.025
2029.9999999999998,2.229499,0.0,2.03
2035.0000000000002,2.229455,0.0,2.035
2040.0,2.229412,0.0,2.04
2045.0,2.229369,0.0,2.045
2050.0,2.229326,0.0,2.05
2055.0,2.229283,0.0,2.055
2060.0,2.229241,0.0,2.06
2065.0,2.229199,0.0,2.065
2070.0,2.229158,0.0,2.07
2075.0,2.229117,0.0,2.075
2080.0,2.229076,0.0,2.08
2085.0,2.229035,0.0,2.085
2090.0,2.228995,0.0,2.09
2095.0,2.228955,0.0,2.095
2100.0,2.228915,0.0,2.1
2105.0,2.228876,0.0,2.105
2110.0,2.228836,0.0,2.11
2115.0,2.228798,0.0,2.115
2120.0,2.228759,0.0,2.12
2125.0,2.228721,0.0,2.125
2130.0,2.228683,0.0,2.13
2135.0,2.228645,0.0,2.135
2140.0,2.228607,0.0,2.14
2145.0,2.22857,0.0,2.145
2150.0,2.228533,0.0,2.15
2155.0,2.228496,0.0,2.155
2160.0,2.22846,0.0,2.16
2165.0,2.228424,0.0,2.165
2170.0,2.228388,0.0,2.17
2175.0,2.228352,0.0,2.175
2180.0,2.228316,0.0,2.18
2185.0,2.228281,0.0,2.185
2190.0,2.228246,0.0,2.19
2195.0,2.228211,0.0,2.195
2200.0,2.228177,0.0,2.2
2205.0,2.228143,0.0,2.205
2210.0,2.228109,0.0,2.21
2215.0,2.228075,0.0,2.215
2220.0,2.228041,0.0,2.22
2225.0,2.228008,0.0,2.225
2230.0,2.227975,0.0,2.23
2235.0,2.227942,0.0,2.235
2240.0,2.227909,0.0,2.24
2245.0,2.227877,0.0,2.245
2250.0,2.227845,0.0,2.25
2255.0,2.227813,0.0,2.255
2260.0,2.227781,0.0,2.26
2265.0,2.227749,0.0,2.265
2270.0,2.227718,0.0,2.27
2275.0,2.227687,0.0,2.275
2280.0,2.227656,0.0,2.28
2285.0,2.227625,0.0,2.285
2290.0,2.227595,0.0,2.29
2295.0,2.227564,0.0,2.295
2300.0,2.227534,0.0,2.3
2305.0,2.227504,0.0,2.305
2310.0,2.227474,0.0,2.31
2315.0,2.227445,0.0,2.315
2320.0,2.227415,0.0,2.32
2325.0,2.227386,0.0,2.325
2330.0,2.227357,0.0,2.33
2335.0,2.227328,0.0,2.335
2340.0,2.2273,0.0,2.34
2345.0,2.227271,0.0,2.345
2350.0,2.227243,0.0,2.35
2355.0,2.227215,0.0,2.355
2360.0,2.227187,0.0,2.36
2365.0,2.22716,0.0,2.365
2370.0,2.227132,0.0,2.37
2375.0,2.227105,0.0,2.375
2380.0,2.227078,0.0,2.38
2385.0,2.227051,0.0,2.385
2390.0,2.227024,0.0,2.39
2395.0,2.226997,0.0,2.395
2400.0,2.226971,0.0,2.4
2405.0,2.226944,0.0,2.405
2410.0,2.226918,0.0,2.41
2415.0,2.226892,0.0,2.415
2420.0,2.226866,0.0,2.42
2425.0,2.226841,0.0,2.425
2430.0,2.226815,0.0,2.43
2435.0,2.22679,0.0,2.435
2440.0,2.226765,0.0,2.44
2445.0,2.22674,0.0,2.445
2450.0,2.226715,0.0,2.45
2455.0,2.22669,0.0,2.455
2460.0,2.226665,0.0,2.46
2465.0,2.226641,0.0,2.465
2470.0,2.226617,0.0,2.47
2475.0,2.226593,0.0,2.475
2480.0,2.226569,0.0,2.48
2485.0,2.226545,0.0,2.485
2490.0,2.226521,0.0,2.49
2495.0,2.226497,0.0,2.495
2500.0,2.226474,0.0,2.5
