nm,n,k,wl
4790.0,3.4698505363,7.245e-07,4.79
4800.0,3.4698504418,7.299e-07,4.8
4810.0,3.4698503469,7.354e-07,4.81
4820.0,3.4698502518,7.409e-07,4.82
4830.0,3.4698501563,7.464e-07,4.83
4840.0,3.4698500605,7.52e-07,4.84
4850.0,3.4698499644,7.576e-07,4.85
4860.0,3.469849868,7.632e-07,4.86
4870.0,3.4698497712,7.688e-07,4.87
4880.0,3.4698496741,7.745e-07,4.88
4890.0,3.4698495767,7.803e-07,4.89
4900.0,3.469849479,7.86e-07,4.9
4910.0,3.469849381,7.918e-07,4.91
4920.0,3.4698492826,7.977e-07,4.92
4930.0,3.4698491839,8.035e-07,4.93
4940.0,3.4698490848,8.094e-07,4.94
4950.0,3.4698489855,8.154e-07,4.95
4960.0,3.4698488857,8.214e-07,4.96
4970.0,3.4698487857,8.274e-07,4.97
4980.0,3.4698486853,8.335e-07,4.98
4990.0,3.4698485846,8.396e-07,4.99
5000.0,3.4698484836,8.457e-07,5.0
5010.0,3.4698483822,8.519e-07,5.01
5020.0,3.4698482805,8.581e-07,5.02
5030.0,3.4698481784,8.643e-07,5.03
5040.0,3.469848076,8.706e-07,5.04
5050.0,3.4698479732,8.769e-07,5.05
5060.0,3.4698478701,8.833e-07,5.06
5070.0,3.4698477667,8.897e-07,5.07
5080.0,3.4698476629,8.962e-07,5.08
5090.0,3.4698475588,9.026e-07,5.09
5100.0,3.4698474543,9.092e-07,5.1
5110.0,3.4698473494,9.157e-07,5.11
5120.0,3.4698472442,9.223e-07,5.12
5130.0,3.4698471387,9.29e-07,5.13
5140.0,3.4698470328,9.357e-07,5.14
5150.0,3.4698469265,9.424e-07,5.15
5160.0,3.4698468199,9.492e-07,5.16
5170.0,3.469846713,9.56e-07,5.17
5180.0,3.4698466056,9.629e-07,5.18
5190.0,3.4698464979,9.698e-07,5.19
5200.0,3.4698463899,9.767e-07,5.2
5210.0,3.4698462815,9.837e-07,5.21
5220.0,3.4698461727,9.907e-07,5.22
5230.0,3.4698460635,9.978e-07,5.23
5240.0,3.469845954,1.0049e-06,5.24
5250.0,3.4698458441,1.0121e-06,5.25
5260.0,3.4698457339,1.0193e-06,5.26
5270.0,3.4698456232,1.0265e-06,5.27
5280.0,3.4698455122,1.0338e-06,5.28
5290.0,3.4698454008,1.0412e-06,5.29
5300.0,3.4698452891,1.0486e-06,5.3
5310.0,3.4698451769,1.056e-06,5.31
5320.0,3.4698450644,1.0635e-06,5.32
5330.0,3.4698449515,1.071e-06,5.33
5340.0,3.4698448382,1.0786e-06,5.34
5350.0,3.4698447245,1.0862e-06,5.35
5360.0,3.4698446105,1.0939e-06,5.36
5370.0,3.469844496,1.1016e-06,5.37
5380.0,3.4698443812,1.1093e-06,5.38
5390.0,3.469844266,1.1172e-06,5.39
5400.0,3.4698441504,1.125e-06,5.4
5410.0,3.4698440344,1.1329e-06,5.41
5420.0,3.469843918,1.1409e-06,5.42
5430.0,3.4698438012,1.1489e-06,5.43
5440.0,3.469843684,1.157e-06,5.44
5450.0,3.4698435663,1.1651e-06,5.45
5460.0,3.4698434483,1.1732e-06,5.46
5470.0,3.4698433299,1.1815e-06,5.47
5480.0,3.4698432111,1.1897e-06,5.48
5490.0,3.4698430919,1.198e-06,5.49
5500.0,3.4698429723,1.2064e-06,5.5
5510.0,3.4698428522,1.2148e-06,5.51
5520.0,3.4698427318,1.2233e-06,5.52
5530.0,3.4698426109,1.2318e-06,5.53
5540.0,3.4698424896,1.2404e-06,5.54
5550.0,3.4698423679,1.2491e-06,5.55
5560.0,3.4698422458,1.2577e-06,5.56
5570.0,3.4698421233,1.2665e-06,5.57
5580.0,3.4698420003,1.2753e-06,5.58
5590.0,3.4698418769,1.2841e-06,5.59
5600.0,3.4698417531,1.2931e-06,5.6
5610.0,3.4698416289,1.302e-06,5.61
5620.0,3.4698415042,1.311e-06,5.62
5630.0,3.4698413791,1.3201e-06,5.63
5640.0,3.4698412535,1.3293e-06,5.64
5650.0,3.4698411275,1.3385e-06,5.65
5660.0,3.4698410011,1.3477e-06,5.66
5670.0,3.4698408743,1.357e-06,5.67
5680.0,3.469840747,1.3664e-06,5.68
5690.0,3.4698406192,1.3758e-06,5.69
5700.0,3.469840491,1.3853e-06,5.7
5710.0,3.4698403624,1.3949e-06,5.71
5720.0,3.4698402333,1.4045e-06,5.72
5730.0,3.4698401038,1.4142e-06,5.73
5740.0,3.4698399738,1.4239e-06,5.74
5750.0,3.4698398433,1.4337e-06,5.75
5760.0,3.4698397124,1.4436e-06,5.76
5770.0,3.4698395811,1.4535e-06,5.77
5780.0,3.4698394492,1.4635e-06,5.78
5790.0,3.4698393169,1.4735e-06,5.79
5800.0,3.4698391842,1.4836e-06,5.8
5810.0,3.4698390509,1.4938e-06,5.81
5820.0,3.4698389172,1.5041e-06,5.82
5830.0,3.469838783,1.5144e-06,5.83
5840.0,3.4698386484,1.5247e-06,5.84
5850.0,3.4698385133,1.5352e-06,5.85
5860.0,3.4698383776,1.5457e-06,5.86
5870.0,3.4698382415,1.5563e-06,5.87
5880.0,3.469838105,1.5669e-06,5.88
5890.0,3.4698379679,1.5776e-06,5.89
5900.0,3.4698378303,1.5884e-06,5.9
5910.0,3.4698376923,1.5993e-06,5.91
5920.0,3.4698375537,1.6102e-06,5.92
5930.0,3.4698374147,1.6212e-06,5.93
5940.0,3.4698372751,1.6323e-06,5.94
5950.0,3.4698371351,1.6434e-06,5.95
5960.0,3.4698369945,1.6546e-06,5.96
5970.0,3.4698368535,1.6659e-06,5.97
5980.0,3.4698367119,1.6773e-06,5.98
5990.0,3.4698365698,1.6887e-06,5.99
6000.0,3.4698364272,1.7002e-06,6.0
6010.0,3.4698362841,1.7118e-06,6.01
6020.0,3.4698361405,1.7234e-06,6.02
6030.0,3.4698359963,1.7352e-06,6.03
6040.0,3.4698358516,1.747e-06,6.04
6050.0,3.4698357064,1.7589e-06,6.05
6060.0,3.4698355607,1.7708e-06,6.06
6070.0,3.4698354144,1.7829e-06,6.07
6080.0,3.4698352676,1.795e-06,6.08
6090.0,3.4698351202,1.8072e-06,6.09
6100.0,3.4698349723,1.8195e-06,6.1
6110.0,3.4698348239,1.8318e-06,6.11
6120.0,3.4698346749,1.8443e-06,6.12
6130.0,3.4698345254,1.8568e-06,6.13
6140.0,3.4698343753,1.8694e-06,6.14
6150.0,3.4698342246,1.8821e-06,6.15
6160.0,3.4698340734,1.8949e-06,6.16
6170.0,3.4698339216,1.9078e-06,6.17
6180.0,3.4698337693,1.9207e-06,6.18
6190.0,3.4698336164,1.9338e-06,6.19
6200.0,3.4698334629,1.9469e-06,6.2
6210.0,3.4698333088,1.9601e-06,6.21
6220.0,3.4698331542,1.9734e-06,6.22
6230.0,3.4698329989,1.9868e-06,6.23
6240.0,3.4698328431,2.0003e-06,6.24
6250.0,3.4698326867,2.0138e-06,6.25
6260.0,3.4698325297,2.0275e-06,6.26
6270.0,3.4698323721,2.0413e-06,6.27
6280.0,3.469832214,2.0551e-06,6.28
6290.0,3.4698320552,2.0691e-06,6.29
6300.0,3.4698318958,2.0831e-06,6.3
6310.0,3.4698317358,2.0972e-06,6.31
6320.0,3.4698315751,2.1115e-06,6.32
6330.0,3.4698314139,2.1258e-06,6.33
6340.0,3.469831252,2.1402e-06,6.34
6350.0,3.4698310895,2.1547e-06,6.35
6360.0,3.4698309264,2.1694e-06,6.36
6370.0,3.4698307627,2.1841e-06,6.37
6380.0,3.4698305983,2.1989e-06,6.38
6390.0,3.4698304333,2.2138e-06,6.39
6400.0,3.4698302676,2.2289e-06,6.4
6410.0,3.4698301013,2.244e-06,6.41
6420.0,3.4698299343,2.2592e-06,6.42
6430.0,3.4698297667,2.2746e-06,6.43
6440.0,3.4698295984,2.29e-06,6.44
6450.0,3.4698294295,2.3056e-06,6.45
6460.0,3.4698292599,2.3213e-06,6.46
6470.0,3.4698290896,2.337e-06,6.47
6480.0,3.4698289186,2.3529e-06,6.48
6490.0,3.469828747,2.3689e-06,6.49
6500.0,3.4698285747,2.385e-06,6.5
6510.0,3.4698284017,2.4013e-06,6.51
